[0.007s][info][class,load] opened: ./target/task3-0.0.1-SNAPSHOT.jar
[0.040s][info][class,load] jdk.internal.loader.NativeLibraries source: jrt:/java.base
[0.040s][info][class,load] jdk.internal.loader.ClassLoaderHelper source: jrt:/java.base
[0.040s][info][class,load] jdk.internal.util.OSVersion source: jrt:/java.base
[0.040s][info][class,load] java.util.concurrent.ConcurrentHashMap$CollectionView source: jrt:/java.base
[0.040s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeySetView source: jrt:/java.base
[0.040s][info][class,load] jdk.internal.loader.ArchivedClassLoaders source: jrt:/java.base
[0.040s][info][class,load] jdk.internal.loader.ClassLoaders$BootClassLoader source: jrt:/java.base
[0.040s][info][class,load] java.security.cert.Certificate source: jrt:/java.base
[0.040s][info][class,load] java.lang.ClassLoader$ParallelLoaders source: jrt:/java.base
[0.041s][info][class,load] java.util.WeakHashMap source: jrt:/java.base
[0.041s][info][class,load] java.util.concurrent.locks.Condition source: jrt:/java.base
[0.041s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject source: jrt:/java.base
[0.041s][info][class,load] java.util.WeakHashMap$Entry source: jrt:/java.base
[0.041s][info][class,load] java.util.Collections$SetFromMap source: jrt:/java.base
[0.041s][info][class,load] java.util.WeakHashMap$KeySet source: jrt:/java.base
[0.041s][info][class,load] jdk.internal.access.JavaSecurityAccess source: jrt:/java.base
[0.041s][info][class,load] java.security.ProtectionDomain$JavaSecurityAccessImpl source: jrt:/java.base
[0.041s][info][class,load] java.security.ProtectionDomain$Key source: jrt:/java.base
[0.041s][info][class,load] java.security.Principal source: jrt:/java.base
[0.041s][info][class,load] jdk.internal.loader.URLClassPath source: jrt:/java.base
[0.041s][info][class,load] java.net.URLStreamHandlerFactory source: jrt:/java.base
[0.041s][info][class,load] java.net.URL$DefaultFactory source: jrt:/java.base
[0.041s][info][class,load] jdk.internal.access.JavaNetURLAccess source: jrt:/java.base
[0.041s][info][class,load] java.net.URL$3 source: jrt:/java.base
[0.041s][info][class,load] java.io.File$PathStatus source: jrt:/java.base
[0.041s][info][class,load] jdk.internal.misc.Blocker source: jrt:/java.base
[0.041s][info][class,load] sun.net.www.ParseUtil source: jrt:/java.base
[0.041s][info][class,load] java.net.URLStreamHandler source: jrt:/java.base
[0.041s][info][class,load] sun.net.www.protocol.file.Handler source: jrt:/java.base
[0.042s][info][class,load] sun.net.util.IPAddressUtil source: jrt:/java.base
[0.042s][info][class,load] sun.net.util.IPAddressUtil$MASKS source: jrt:/java.base
[0.042s][info][class,load] java.util.Queue source: jrt:/java.base
[0.042s][info][class,load] java.util.Deque source: jrt:/java.base
[0.042s][info][class,load] java.util.ArrayDeque source: jrt:/java.base
[0.042s][info][class,load] sun.net.www.protocol.jar.Handler source: jrt:/java.base
[0.042s][info][class,load] jdk.internal.module.ServicesCatalog source: jrt:/java.base
[0.042s][info][class,load] jdk.internal.loader.AbstractClassLoaderValue source: jrt:/java.base
[0.042s][info][class,load] jdk.internal.loader.ClassLoaderValue source: jrt:/java.base
[0.042s][info][class,load] jdk.internal.loader.BuiltinClassLoader$LoadedModule source: jrt:/java.base
[0.042s][info][class,load] java.util.HashMap$KeySet source: jrt:/java.base
[0.042s][info][class,load] java.util.HashMap$KeyIterator source: jrt:/java.base
[0.042s][info][class,load] jdk.internal.module.DefaultRoots source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterator source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$EmptySpliterator source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$EmptySpliterator$OfRef source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterator$OfPrimitive source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterator$OfInt source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$EmptySpliterator$OfInt source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterator$OfLong source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$EmptySpliterator$OfLong source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterator$OfDouble source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$EmptySpliterator$OfDouble source: jrt:/java.base
[0.043s][info][class,load] java.util.Spliterators$IteratorSpliterator source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.StreamSupport source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.BaseStream source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.Stream source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.PipelineHelper source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.AbstractPipeline source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.ReferencePipeline source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.ReferencePipeline$Head source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.StreamOpFlag source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.StreamOpFlag$Type source: jrt:/java.base
[0.043s][info][class,load] java.util.stream.StreamOpFlag$MaskBuilder source: jrt:/java.base
[0.043s][info][class,load] java.util.EnumMap source: jrt:/java.base
[0.043s][info][class,load] java.util.EnumMap$1 source: jrt:/java.base
[0.043s][info][class,load] java.lang.Class$ReflectionData source: jrt:/java.base
[0.044s][info][class,load] java.lang.Class$Atomic source: jrt:/java.base
[0.044s][info][class,load] java.lang.PublicMethods$MethodList source: jrt:/java.base
[0.044s][info][class,load] java.lang.PublicMethods$Key source: jrt:/java.base
[0.044s][info][class,load] java.lang.Class$3 source: jrt:/java.base
[0.044s][info][class,load] sun.reflect.annotation.AnnotationParser source: jrt:/java.base
[0.044s][info][class,load] jdk.internal.reflect.MethodHandleAccessorFactory source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.MethodType$ConcurrentWeakInternSet source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.MethodTypeForm source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry source: jrt:/java.base
[0.044s][info][class,load] jdk.internal.reflect.MethodHandleAccessorFactory$LazyStaticHolder source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.MethodHandleImpl source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.LambdaForm$NamedFunction source: jrt:/java.base
[0.044s][info][class,load] jdk.internal.access.JavaLangInvokeAccess source: jrt:/java.base
[0.044s][info][class,load] java.lang.invoke.MethodHandleImpl$1 source: jrt:/java.base
[0.044s][info][class,load] java.lang.NoSuchMethodException source: jrt:/java.base
[0.045s][info][class,load] sun.invoke.util.Wrapper source: jrt:/java.base
[0.045s][info][class,load] sun.invoke.util.Wrapper$Format source: jrt:/java.base
[0.045s][info][class,load] java.lang.Void source: jrt:/java.base
[0.045s][info][class,load] java.lang.invoke.DirectMethodHandle$Holder source: jrt:/java.base
[0.045s][info][class,load] sun.invoke.util.ValueConversions source: jrt:/java.base
[0.045s][info][class,load] java.lang.invoke.Invokers source: jrt:/java.base
[0.045s][info][class,load] java.lang.invoke.LambdaForm$Kind source: jrt:/java.base
[0.046s][info][class,load] java.lang.invoke.LambdaForm$BasicType source: jrt:/java.base
[0.046s][info][class,load] java.lang.reflect.Array source: jrt:/java.base
[0.046s][info][class,load] java.lang.invoke.LambdaForm$Name source: jrt:/java.base
[0.046s][info][class,load] java.lang.invoke.LambdaForm$Holder source: jrt:/java.base
[0.046s][info][class,load] java.lang.invoke.InvokerBytecodeGenerator source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.InvokerBytecodeGenerator$1 source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.MethodHandleImpl$Intrinsic source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.BoundMethodHandle source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.ClassSpecializer source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.BoundMethodHandle$Specializer source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.ClassSpecializer$1 source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.ClassSpecializer$SpeciesData source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.BoundMethodHandle$SpeciesData source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.ClassSpecializer$Factory source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.BoundMethodHandle$Specializer$Factory source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.SimpleMethodHandle source: jrt:/java.base
[0.047s][info][class,load] java.lang.NoSuchFieldException source: jrt:/java.base
[0.047s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_L source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.DirectMethodHandle$2 source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.DirectMethodHandle$Accessor source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.DelegatingMethodHandle source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.DelegatingMethodHandle$Holder source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.VarHandle$AccessMode source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.VarHandle$AccessType source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.Invokers$Holder source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.LambdaFormEditor source: jrt:/java.base
[0.048s][info][class,load] java.lang.invoke.LambdaFormEditor$TransformKey source: jrt:/java.base
[0.049s][info][class,load] java.lang.invoke.LambdaFormBuffer source: jrt:/java.base
[0.049s][info][class,load] java.lang.invoke.LambdaFormEditor$Transform source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.ClassVisitor source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.ClassWriter source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.SymbolTable source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.Symbol source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.SymbolTable$Entry source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.ByteVector source: jrt:/java.base
[0.049s][info][class,load] sun.invoke.util.BytecodeDescriptor source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.MethodVisitor source: jrt:/java.base
[0.049s][info][class,load] jdk.internal.org.objectweb.asm.MethodWriter source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.Type source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.Label source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.Frame source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.AnnotationVisitor source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.AnnotationWriter source: jrt:/java.base
[0.050s][info][class,load] java.lang.invoke.InvokerBytecodeGenerator$ClassData source: jrt:/java.base
[0.050s][info][class,load] sun.invoke.util.VerifyType source: jrt:/java.base
[0.050s][info][class,load] sun.invoke.empty.Empty source: jrt:/java.base
[0.050s][info][class,load] java.util.ArrayList$Itr source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.FieldVisitor source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.FieldWriter source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.Attribute source: jrt:/java.base
[0.050s][info][class,load] jdk.internal.org.objectweb.asm.Handler source: jrt:/java.base
[0.050s][info][class,load] java.lang.invoke.MethodHandles$Lookup$ClassFile source: jrt:/java.base
[0.050s][info][class,load] java.lang.invoke.MethodHandles$Lookup$ClassOption source: jrt:/java.base
[0.051s][info][class,load] java.lang.invoke.MethodHandles$Lookup$ClassDefiner source: jrt:/java.base
[0.051s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000001 source: __JVM_LookupDefineClass__
[0.051s][info][class,load] jdk.internal.reflect.DirectMethodHandleAccessor source: jrt:/java.base
[0.051s][info][class,load] java.lang.invoke.LambdaMetafactory source: jrt:/java.base
[0.051s][info][class,load] java.lang.Module$ReflectionData source: jrt:/java.base
[0.051s][info][class,load] java.lang.WeakPairMap source: jrt:/java.base
[0.051s][info][class,load] java.lang.WeakPairMap$Pair source: jrt:/java.base
[0.051s][info][class,load] java.lang.WeakPairMap$Pair$Lookup source: jrt:/java.base
[0.051s][info][class,load] java.util.function.Predicate source: jrt:/java.base
[0.051s][info][class,load] java.lang.invoke.BootstrapMethodInvoker source: jrt:/java.base
[0.051s][info][class,load] java.lang.invoke.AbstractValidatingLambdaMetafactory source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.InnerClassLambdaMetafactory source: jrt:/java.base
[0.052s][info][class,load] sun.security.action.GetBooleanAction source: jrt:/java.base
[0.052s][info][class,load] jdk.internal.org.objectweb.asm.Handle source: jrt:/java.base
[0.052s][info][class,load] jdk.internal.org.objectweb.asm.ConstantDynamic source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.MethodHandleInfo source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.InfoFromMemberName source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.TypeConvertingMethodAdapter source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.InnerClassLambdaMetafactory$ForwardingMethodGenerator source: jrt:/java.base
[0.052s][info][class,load] jdk.internal.module.DefaultRoots$$Lambda/0x800000002 source: jdk.internal.module.DefaultRoots
[0.052s][info][class,load] java.lang.invoke.LambdaProxyClassArchive source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.DirectMethodHandle$Constructor source: jrt:/java.base
[0.052s][info][class,load] java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle source: jrt:/java.base
[0.053s][info][class,load] java.lang.invoke.LambdaForm$MH/0x800000003 source: __JVM_LookupDefineClass__
[0.053s][info][class,load] jdk.internal.ref.CleanerFactory source: jrt:/java.base
[0.053s][info][class,load] java.util.concurrent.ThreadFactory source: jrt:/java.base
[0.053s][info][class,load] jdk.internal.ref.CleanerFactory$1 source: jrt:/java.base
[0.053s][info][class,load] java.lang.ref.Cleaner source: jrt:/java.base
[0.053s][info][class,load] java.lang.ref.Cleaner$1 source: jrt:/java.base
[0.053s][info][class,load] jdk.internal.ref.CleanerImpl source: jrt:/java.base
[0.053s][info][class,load] java.lang.ref.Cleaner$Cleanable source: jrt:/java.base
[0.053s][info][class,load] jdk.internal.ref.PhantomCleanable source: jrt:/java.base
[0.053s][info][class,load] jdk.internal.ref.CleanerImpl$PhantomCleanableRef source: jrt:/java.base
